ID	PROMPTS_COUNT	UNCACHED_PROMPTS_TOKENS	CACHED_PROMPTS_TOKENS	RESPONSES_TOKENS	TOTAL_TOKENS	COST_IN_DOLLARS	MODEL_NAME
1	1	0	0	0	0	0.000000	openai/gpt-5.1
2	1	0	0	0	0	0.000000	openai/gpt-5.1
3	1	0	0	0	0	0.000000	openai/gpt-5.1
4	1	0	0	0	0	0.000000	openai/gpt-5.1
5	1	0	0	0	0	0.000000	openai/gpt-5.1
6	1	0	0	0	0	0.000000	openai/gpt-5.1
7	1	0	0	0	0	0.000000	openai/gpt-5.1
8	1	1001	0	807	1808	0.009321	openai/gpt-5.1
9	1	973	0	808	1781	0.009296	openai/gpt-5.1
10	1	0	0	0	0	0.000000	openai/gpt-5.1
11	1	0	0	0	0	0.000000	openai/gpt-5.1
12	1	812	0	626	1438	0.007275	openai/gpt-5.1
13	1	0	0	0	0	0.000000	openai/gpt-5.1
14	1	0	0	0	0	0.000000	openai/gpt-5.1
15	1	0	0	0	0	0.000000	openai/gpt-5.1
16	1	0	0	0	0	0.000000	openai/gpt-5.1
17	1	0	0	0	0	0.000000	openai/gpt-5.1
18	1	382	0	63	445	0.001108	openai/gpt-5.1
19	1	368	0	81	449	0.001270	openai/gpt-5.1
20	1	0	0	0	0	0.000000	openai/gpt-5.1
21	1	340	0	48	388	0.000905	openai/gpt-5.1
22	1	0	0	0	0	0.000000	openai/gpt-5.1
23	1	0	0	0	0	0.000000	openai/gpt-5.1
24	1	0	0	0	0	0.000000	openai/gpt-5.1
25	1	0	0	0	0	0.000000	openai/gpt-5.1
