ID	TYPE	Message	EXPRESSION	PATH	HASH
1	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      this.mockitoOngoingStubbing = ongoingStubbing;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/BDDMockito.java:173	a411076f41db09dc991d2ec03aa8881ea4889bb1
2	DEREFERENCE_NULLABLE	dereferenced expression ongoingStubbing is @Nullable	    List<Invocation> allInvocations = ongoingStubbing.getRegisteredInvocations();	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/MockitoCore.java:255	d82612d22111fd96e305844829009f6ec807ddae
3	DEREFERENCE_NULLABLE	dereferenced expression constructorArgs is @Nullable	    List<Object> resultArgs = new ArrayList<Object>(constructorArgs.length + 1);	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/MockSettingsImpl.java:161	6af77765d894f8e9e599ad80c81605f245989107
4	PASS_NULLABLE	passing @Nullable parameter 'INSTRUMENTATION' where @NonNull is required	            new InlineBytecodeGenerator(	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/InlineByteBuddyMockMaker.java:293	e8710b29f1668c8dde1aeabca2d73dd6e69c1261
5	WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method org.mockito.plugins.MockMaker.<T>createMock(org.mockito.mock.MockCreationSettings<T>,org.mockito.invocation.MockHandler) returns @NonNull	  @Nullable	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/InlineByteBuddyMockMaker.java:298	34aa1c1d44e8aa453b751f2290f1c3f62cc13ba6
6	DEREFERENCE_NULLABLE	dereferenced expression INSTRUMENTATION is @Nullable	        return INSTRUMENTATION.isModifiableClass(type) && !EXCLUDES.contains(type);	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/InlineByteBuddyMockMaker.java:476	770b86a4e759f84e00cfee5c062dbcc024afccdd
7	DEREFERENCE_NULLABLE	dereferenced expression canRead is @Nullable	        if (!modules.contains(module) && !(Boolean) canRead.invoke(module, target)) {	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/InlineBytecodeGenerator.java:281	6c94b301b41b3174bd0bc1c41bdec82ba150a7b3
8	DEREFERENCE_NULLABLE	dereferenced expression getModule is @Nullable	          getModule.invoke(	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/InlineBytecodeGenerator.java:274	6286be9ef62d4a577b3608c30437fb678d281e0f
9	PASS_NULLABLE	passing @Nullable parameter 'cause' where @NonNull is required	              hideRecursiveCall(	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodAdvice.java:329	c2bf75c90222798414d12d52ed0c245af9273ee0
10	DEREFERENCE_NULLABLE	dereferenced expression DISPATCHERS\n        .get(identifier) is @Nullable	    return DISPATCHERS	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/inject/MockMethodDispatcher.java:54	a15973ce8179e32d800698ae2cf4a2719d9df3c7
11	DEREFERENCE_NULLABLE	dereferenced expression DISPATCHERS.get(identifier) is @Nullable	    return DISPATCHERS.get(identifier).isConstructorMock(type);	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/bytebuddy/inject/MockMethodDispatcher.java:43	12ef0d75b27b260bcaf9eb115afcc84fccccd890
12	METHOD_NO_INIT	initializer method does not guarantee @NonNull fields typeToMock (line 26), defaultAnswer (line 30), mockName (line 31) are initialized along all control-flow paths (remember to check for exceptions or early returns).	  public CreationSettings() {}	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/creation/settings/CreationSettings.java:50	59e7060e9ebc79beaa79bd7fbd7c8dde369307ad
13	DEREFERENCE_NULLABLE	dereferenced expression details is @Nullable	                + details.getMessage(),	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java:770	ae81c5e54793301730df8a6a3b0ee40b908970e4
14	DEREFERENCE_NULLABLE	dereferenced expression undesired is @Nullable	                + MockUtil.getMockName(undesired.getMock())	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/exceptions/Reporter.java:474	96de7791515f028c2e789879960796c722255bee
15	DEREFERENCE_NULLABLE	dereferenced expression testClassInstance is @Nullable	    return testClassInstance.getClass().getSimpleName() + "." + testMethodName;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/junit/DefaultTestFinishedEvent.java:28	09e5ca7878acf6c598ed5726a3b4a3e563a5fc40
16	DEREFERENCE_NULLABLE	dereferenced expression message is @Nullable	        .append(message.trim())	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/junit/VerificationCollectorImpl.java:81	4400b60b3aea3828deebc7959a9e624fc1161301
17	METHOD_NO_INIT	initializer method does not guarantee @NonNull field invocationForStubbing (line 38) is initialized along all control-flow paths (remember to check for exceptions or early returns).	  public InvocationContainerImpl(MockCreationSettings mockSettings) {	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/stubbing/InvocationContainerImpl.java:39	036c7288adf5a88948eb3eb2da517cfb4446a817
18	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return null;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/stubbing/InvocationContainerImpl.java:103	7d7ebd00fa8d8d80eb13d98b87e607af0dbbb18e
19	DEREFERENCE_NULLABLE	dereferenced expression value is @Nullable	    return value.getClass().getSimpleName();	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/stubbing/answers/Returns.java:50	50edfe1749300ce0a4f3eafa3d83cf87db33c0cb
20	DEREFERENCE_NULLABLE	dereferenced expression value is @Nullable	    return value.getClass();	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/stubbing/answers/Returns.java:54	48a3f16c3f4f792a756cef1e5925e818cbe788fc
21	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	  private Object delegatedObject = null;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/stubbing/defaultanswers/ForwardsInvocations.java:26	026dd0f8224cd78ec1f9ffa73678af8fe1c74e70
22	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	      return mockMaker.getHandler(mock);	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/util/MockUtil.java:70	491657caf8296576b45c843c55f735dc56c921a0
23	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return (Class<T>) PRIMITIVE_TYPES.get(clazz);	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/util/Primitives.java:32	65f4c05d6bc14cb4bd2b39708ad7f1bde61d2c89
24	ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	      this.entry = entry;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/util/concurrent/WeakConcurrentMap.java:350	af112a8ac4f75a95e626cba8d9fdb4b255c86a80
25	RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	    return fieldInstance != null ? fieldInstance.getClass() : null;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/util/reflection/FieldInitializationReport.java:53	2ab9a49df3c23a679d23b477d444165d2bce6c4a
26	FIELD_NO_INIT	@NonNull static field DISPATCHER not initialized	  private static final Dispatcher DISPATCHER;	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/util/reflection/InstrumentationMemberAccessor.java:28	99c94935e916349116f0ab3d3030b1421a40d318
27	PASS_NULLABLE	passing @Nullable parameter 'Modifier.isStatic(field.getModifiers()) ? null : target' where @NonNull is required	    assureArguments(	/home/vscode/nullness-benchmarks/mockito/src/main/java/org/mockito/internal/util/reflection/InstrumentationMemberAccessor.java:195	7787b0227f48cfe5cbec65a3182471832551611d
